Date,Open,Volume,Change,Colour
"Wednesday, 4 December 1991",0.453125,80550400,-2.403906213,Red
"Thursday, 5 December 1991",0.450893,99198400,-0.49257931,Red
"Friday, 6 December 1991",0.441964,196985600,-1.980292442,Red
"Monday, 9 December 1991",0.4375,97832000,-1.010037017,Red
"Tuesday, 10 December 1991",0.4375,122617600,0,Blue
"Wednesday, 11 December 1991",0.439732,84560000,0.510171429,Blue
"Thursday, 12 December 1991",0.440848,91750400,0.253790945,Blue
"Friday, 13 December 1991",0.444196,95121600,0.759445432,Blue
"Monday, 16 December 1991",0.449777,77190400,1.256427343,Blue
"Tuesday, 17 December 1991",0.450893,97843200,0.248122959,Blue
"Wednesday, 18 December 1991",0.448661,186603200,-0.495017665,Red
"Thursday, 19 December 1991",0.457589,115326400,1.989921121,Blue
"Friday, 20 December 1991",0.457589,128184000,0,Blue
"Monday, 23 December 1991",0.450893,103163200,-1.463321889,Red
"Tuesday, 24 December 1991",0.464286,188563200,2.970327772,Blue
"Thursday, 26 December 1991",0.470982,134500800,1.442214497,Blue
"Friday, 27 December 1991",0.488839,167742400,3.791440013,Blue
"Monday, 30 December 1991",0.491071,183646400,0.456592048,Blue
"Tuesday, 31 December 1991",0.512277,134030400,4.318316496,Blue
"Thursday, 2 January 1992",0.497768,233632000,-2.832256767,Red
"Friday, 3 January 1992",0.535714,190254400,7.623230099,Blue
"Monday, 6 January 1992",0.524554,114240000,-2.083201111,Red
"Tuesday, 7 January 1992",0.513393,141467200,-2.127712304,Red
"Wednesday, 8 January 1992",0.522321,232747200,1.739018647,Blue
"Thursday, 9 January 1992",0.540179,208510400,3.418970327,Blue
"Friday, 10 January 1992",0.549107,196224000,1.652785466,Blue
"Monday, 13 January 1992",0.555804,107856000,1.219616577,Blue
"Tuesday, 14 January 1992",0.555804,273806400,0,Blue
"Wednesday, 15 January 1992",0.575893,325740800,3.614403639,Blue
"Thursday, 16 January 1992",0.569196,293529600,-1.162889634,Red
"Friday, 17 January 1992",0.604911,848355200,6.274640019,Blue
"Monday, 20 January 1992",0.575893,209664000,-4.797069321,Red
"Tuesday, 21 January 1992",0.573661,194084800,-0.387571997,Red
"Wednesday, 22 January 1992",0.549107,183680000,-4.280228218,Red
"Thursday, 23 January 1992",0.573661,138353600,4.471623928,Blue
"Friday, 24 January 1992",0.575893,177609600,0.389079962,Blue
"Monday, 27 January 1992",0.578125,83451200,0.387571997,Blue
"Tuesday, 28 January 1992",0.578125,173723200,0,Blue
"Wednesday, 29 January 1992",0.578125,144558400,0,Blue
"Thursday, 30 January 1992",0.566964,87113600,-1.930551351,Red
"Friday, 31 January 1992",0.571429,144558400,0.787527956,Blue
"Monday, 3 February 1992",0.578125,158132800,1.171799121,Blue
"Tuesday, 4 February 1992",0.587054,192931200,1.544475676,Blue
"Wednesday, 5 February 1992",0.591518,161504000,0.760407049,Blue
"Thursday, 6 February 1992",0.587054,93139200,-0.754668497,Red
"Friday, 7 February 1992",0.573661,147537600,-2.28139149,Red
"Monday, 10 February 1992",0.571429,86441600,-0.389079962,Red
"Tuesday, 11 February 1992",0.5625,122012800,-1.562573828,Red
"Wednesday, 12 February 1992",0.569196,137961600,1.1904,Blue
"Thursday, 13 February 1992",0.582589,76014400,2.352968046,Blue
"Friday, 14 February 1992",0.569196,72587200,-2.298876223,Red
"Tuesday, 18 February 1992",0.573661,68353600,0.784439806,Blue
"Wednesday, 19 February 1992",0.560268,95670400,-2.33465409,Red
"Thursday, 20 February 1992",0.558036,130860800,-0.398380775,Red
"Friday, 21 February 1992",0.578125,151580800,3.599946957,Blue
"Monday, 24 February 1992",0.591518,171404800,2.316627027,Blue
"Tuesday, 25 February 1992",0.591518,227214400,0,Blue
"Wednesday, 26 February 1992",0.609375,229084800,3.018843045,Blue
"Thursday, 27 February 1992",0.625,122169600,2.564102564,Blue
"Friday, 28 February 1992",0.611607,90395200,-2.14288,Red
"Monday, 2 March 1992",0.604911,89252800,-1.094820694,Red
"Tuesday, 3 March 1992",0.604911,99276800,0,Blue
"Wednesday, 4 March 1992",0.591518,115371200,-2.214044711,Red
"Thursday, 5 March 1992",0.575893,236723200,-2.641508796,Red
"Friday, 6 March 1992",0.566964,134288000,-1.550461631,Red
"Monday, 9 March 1992",0.569196,108942400,0.393675789,Blue
"Tuesday, 10 March 1992",0.571429,122696000,0.392307746,Blue
"Wednesday, 11 March 1992",0.569196,131656000,-0.390774707,Red
"Thursday, 12 March 1992",0.564732,152902400,-0.78426412,Red
"Friday, 13 March 1992",0.564732,79184000,0,Blue
"Monday, 16 March 1992",0.560268,56291200,-0.790463441,Red
"Tuesday, 17 March 1992",0.566964,85097600,1.195142325,Blue
"Wednesday, 18 March 1992",0.564732,81032000,-0.393675789,Red
"Thursday, 19 March 1992",0.569196,118518400,0.790463441,Blue
"Friday, 20 March 1992",0.5625,54163200,-1.17639618,Red
"Monday, 23 March 1992",0.5625,50075200,0,Blue
"Tuesday, 24 March 1992",0.566964,209417600,0.7936,Blue
"Wednesday, 25 March 1992",0.580357,121553600,2.362231112,Blue
"Thursday, 26 March 1992",0.578125,123020800,-0.384590864,Red
"Friday, 27 March 1992",0.570313,264532800,-1.351264865,Red
"Monday, 30 March 1992",0.546875,339035200,-4.109673109,Red
"Tuesday, 31 March 1992",0.520089,212632000,-4.898011429,Red
"Wednesday, 1 April 1992",0.511161,159656000,-1.716629269,Red
"Thursday, 2 April 1992",0.526786,133974400,3.05676685,Blue
"Friday, 3 April 1992",0.524554,116457600,-0.423701465,Red
"Monday, 6 April 1992",0.526786,101987200,0.425504333,Blue
"Tuesday, 7 April 1992",0.544643,230216000,3.389801551,Blue
"Wednesday, 8 April 1992",0.508929,367024000,-6.55732287,Red
"Thursday, 9 April 1992",0.5,192136000,-1.754468698,Red
"Friday, 10 April 1992",0.511161,274064000,2.2322,Blue
"Monday, 13 April 1992",0.495536,122830400,-3.05676685,Red
"Tuesday, 14 April 1992",0.515625,144401600,4.053994059,Blue
"Wednesday, 15 April 1992",0.517857,217358400,0.432872727,Blue
"Thursday, 16 April 1992",0.537946,258686400,3.879256243,Blue
"Monday, 20 April 1992",0.526786,206046400,-2.074557669,Red
"Tuesday, 21 April 1992",0.508929,180364800,-3.389801551,Red
"Wednesday, 22 April 1992",0.502232,171528000,-1.315900646,Red
"Thursday, 23 April 1992",0.513393,182817600,2.222279743,Blue
"Friday, 24 April 1992",0.508929,98280000,-0.869509323,Red
"Monday, 27 April 1992",0.5,140268800,-1.754468698,Red
"Tuesday, 28 April 1992",0.493304,174126400,-1.3392,Red
"Wednesday, 29 April 1992",0.484375,198900800,-1.810040056,Red
"Thursday, 30 April 1992",0.511161,260265600,5.530012903,Blue
"Friday, 1 May 1992",0.535714,134377600,4.803378975,Blue
"Monday, 4 May 1992",0.53125,123233600,-0.833280444,Red
"Tuesday, 5 May 1992",0.540179,180084800,1.680752941,Blue
"Wednesday, 6 May 1992",0.542411,177990400,0.413196366,Blue
"Thursday, 7 May 1992",0.549107,172356800,1.234488239,Blue
"Friday, 8 May 1992",0.549107,198699200,0,Blue
"Monday, 11 May 1992",0.553571,90899200,0.812956309,Blue
"Tuesday, 12 May 1992",0.555804,77044800,0.403380957,Blue
"Wednesday, 13 May 1992",0.558036,97473600,0.401580413,Blue
"Thursday, 14 May 1992",0.560268,156923200,0.399974195,Blue
"Friday, 15 May 1992",0.544643,121307200,-2.78884391,Red
"Monday, 18 May 1992",0.549107,129091200,0.819619457,Blue
"Tuesday, 19 May 1992",0.542411,131678400,-1.219434464,Red
"Wednesday, 20 May 1992",0.533482,173208000,-1.64616868,Red
"Thursday, 21 May 1992",0.537946,137692800,0.836766751,Blue
"Friday, 22 May 1992",0.526786,46468800,-2.074557669,Red
"Tuesday, 26 May 1992",0.53125,95614400,0.84740293,Blue
"Wednesday, 27 May 1992",0.529018,154089600,-0.420141176,Red
"Thursday, 28 May 1992",0.535714,127243200,1.26574143,Blue
"Friday, 29 May 1992",0.533482,178248000,-0.416640222,Red
"Monday, 1 June 1992",0.511161,248046400,-4.184021204,Red
"Tuesday, 2 June 1992",0.513393,155680000,0.436653031,Blue
"Wednesday, 3 June 1992",0.504464,300574400,-1.739213429,Red
"Thursday, 4 June 1992",0.484375,180152000,-3.982246503,Red
"Friday, 5 June 1992",0.488839,112728000,0.9216,Blue
"Monday, 8 June 1992",0.491071,104339200,0.456592048,Blue
"Tuesday, 9 June 1992",0.484375,101281600,-1.363550281,Red
"Wednesday, 10 June 1992",0.482143,126604800,-0.4608,Red
"Thursday, 11 June 1992",0.479911,140515200,-0.462933196,Red
"Friday, 12 June 1992",0.486607,96510400,1.395258704,Blue
"Monday, 15 June 1992",0.482143,189190400,-0.917372746,Red
"Tuesday, 16 June 1992",0.462054,365355200,-4.166606173,Red
"Wednesday, 17 June 1992",0.4375,304248000,-5.314097486,Red
"Thursday, 18 June 1992",0.424107,433720000,-3.061257143,Red
"Friday, 19 June 1992",0.410714,427436800,-3.157929485,Red
"Monday, 22 June 1992",0.392857,389939200,-4.347794329,Red
"Tuesday, 23 June 1992",0.401786,311550400,2.27283719,Blue
"Wednesday, 24 June 1992",0.40625,211064000,1.11103921,Blue
"Thursday, 25 June 1992",0.415179,160608000,2.197907692,Blue
"Friday, 26 June 1992",0.408482,110364800,-1.613039195,Red
"Monday, 29 June 1992",0.408482,188428800,0,Blue
"Tuesday, 30 June 1992",0.417411,193345600,2.185898032,Blue
"Wednesday, 1 July 1992",0.428571,143528000,2.673623838,Blue
"Thursday, 2 July 1992",0.4375,256648000,2.083435417,Blue
"Monday, 6 July 1992",0.415179,122001600,-5.101942857,Red
"Tuesday, 7 July 1992",0.412946,207088000,-0.537840305,Red
"Wednesday, 8 July 1992",0.392857,195955200,-4.864800725,Red
"Thursday, 9 July 1992",0.410714,165793600,4.545419835,Blue
"Friday, 10 July 1992",0.410714,143796800,0,Blue
"Monday, 13 July 1992",0.408482,125563200,-0.543443856,Red
"Tuesday, 14 July 1992",0.419643,125988800,2.732311338,Blue
"Wednesday, 15 July 1992",0.424107,174462400,1.06376134,Blue
"Thursday, 16 July 1992",0.426339,139798400,0.526282283,Blue
"Friday, 17 July 1992",0.401786,423640000,-5.759032132,Red
"Monday, 20 July 1992",0.399554,192124800,-0.555519605,Red
"Tuesday, 21 July 1992",0.40625,131947200,1.675868593,Blue
"Wednesday, 22 July 1992",0.404018,161974400,-0.549415385,Red
"Thursday, 23 July 1992",0.397321,171516800,-1.657599414,Red
"Friday, 24 July 1992",0.397321,134971200,0,Blue
"Monday, 27 July 1992",0.408482,2396800,2.809063704,Blue
"Tuesday, 28 July 1992",0.40625,134243200,-0.546413306,Red
"Wednesday, 29 July 1992",0.416295,250768000,2.472615385,Blue
"Thursday, 30 July 1992",0.421875,137894400,1.340395633,Blue
"Friday, 31 July 1992",0.421875,90708800,0,Blue
"Monday, 3 August 1992",0.417411,68544000,-1.058133333,Red
"Tuesday, 4 August 1992",0.401786,119716800,-3.743312946,Red
"Wednesday, 5 August 1992",0.40625,139260800,1.11103921,Blue
"Thursday, 6 August 1992",0.395089,257969600,-2.747323077,Red
"Friday, 7 August 1992",0.375,219161600,-5.084677123,Red
"Monday, 10 August 1992",0.386161,91448000,2.976266667,Blue
"Tuesday, 11 August 1992",0.397321,121307200,2.889986301,Blue
"Wednesday, 12 August 1992",0.390625,121385600,-1.685287211,Red
"Thursday, 13 August 1992",0.397321,170990400,1.714176,Blue
"Friday, 14 August 1992",0.401786,136102400,1.123776493,Blue
"Monday, 17 August 1992",0.395089,128710400,-1.666807704,Red
"Tuesday, 18 August 1992",0.397321,112313600,0.564936002,Blue
"Wednesday, 19 August 1992",0.398438,170542400,0.281132888,Blue
"Thursday, 20 August 1992",0.399554,108908800,0.280093766,Blue
"Friday, 21 August 1992",0.399554,109468800,0,Blue
"Monday, 24 August 1992",0.395089,152174400,-1.117496008,Red
"Tuesday, 25 August 1992",0.386161,132361600,-2.259744007,Red
"Wednesday, 26 August 1992",0.395089,121060800,2.311989041,Blue
"Thursday, 27 August 1992",0.399554,82745600,1.130125111,Blue
"Friday, 28 August 1992",0.395089,61241600,-1.117496008,Red
"Monday, 31 August 1992",0.401786,121116800,1.695061113,Blue
"Tuesday, 1 September 1992",0.412946,60289600,2.777598025,Blue
"Wednesday, 2 September 1992",0.415179,189896000,0.540748669,Blue
"Thursday, 3 September 1992",0.4375,211859200,5.376235311,Blue
"Friday, 4 September 1992",0.430804,63235200,-1.530514286,Red
"Tuesday, 8 September 1992",0.417411,70000000,-3.108838358,Red
"Wednesday, 9 September 1992",0.428571,157203200,2.673623838,Blue
"Thursday, 10 September 1992",0.428571,228177600,0,Blue
"Friday, 11 September 1992",0.4375,179883200,2.083435417,Blue
"Monday, 14 September 1992",0.4375,214681600,0,Blue
"Tuesday, 15 September 1992",0.439732,218523200,0.510171429,Blue
"Wednesday, 16 September 1992",0.426339,178718400,-3.045718756,Red
"Thursday, 17 September 1992",0.421875,172435200,-1.047054105,Red
"Friday, 18 September 1992",0.408482,115606400,-3.174637037,Red
"Monday, 21 September 1992",0.417411,89678400,2.185898032,Blue
"Tuesday, 22 September 1992",0.417411,111540800,0,Blue
"Wednesday, 23 September 1992",0.410714,123972800,-1.604413875,Red
"Thursday, 24 September 1992",0.421875,125652800,2.71746276,Blue
"Friday, 25 September 1992",0.412946,137468800,-2.116503704,Red
"Monday, 28 September 1992",0.401786,149520000,-2.702532535,Red
"Tuesday, 29 September 1992",0.397321,157270400,-1.111288099,Red
"Wednesday, 30 September 1992",0.401786,100049600,1.123776493,Blue
"Thursday, 1 October 1992",0.399554,122729600,-0.555519605,Red
"Friday, 2 October 1992",0.397321,113545600,-0.558873144,Red
"Monday, 5 October 1992",0.386161,264958400,-2.808812018,Red
"Tuesday, 6 October 1992",0.390625,113444800,1.15599452,Blue
"Wednesday, 7 October 1992",0.401786,113310400,2.857216,Blue
"Thursday, 8 October 1992",0.392857,126974400,-2.222327309,Red
"Friday, 9 October 1992",0.388393,58744000,-1.136291322,Red
"Monday, 12 October 1992",0.386161,71635200,-0.574675651,Red
"Tuesday, 13 October 1992",0.399554,147179200,3.468242521,Blue
"Wednesday, 14 October 1992",0.404018,95726400,1.117245729,Blue
"Thursday, 15 October 1992",0.408482,75420800,1.104901267,Blue
"Friday, 16 October 1992",0.417411,451348800,2.185898032,Blue
"Monday, 19 October 1992",0.4375,196044800,4.812762481,Blue
"Tuesday, 20 October 1992",0.4375,287246400,0,Blue
"Wednesday, 21 October 1992",0.439732,114251200,0.510171429,Blue
"Thursday, 22 October 1992",0.433036,84470400,-1.522745672,Red
